STREAM.ID IBI.BUG YEAR LAT.DD LON.DD PHSTVL ANC log.COND log.CL log.SO4 log.PTL log.NTL xcdenbk w1.hall pct.fast xslope lsub.dmm lrbs.bw5 RH.XMET log.WSAREA ELEV.X SLOPMEAN log.POPDENKM FOR.NLCD AG.NLCD log.URB.NLCD log.MINENLCD
VA526S 86.1630090 1993 37.20131 82.48649 7.05   132.00 3.401197 2.890372  4.812184 2.3025851 4.394449  78.8770053 0.98487273  72.0000000  1.4500000  1.614133574 -0.062115136 11.420000  1.55932287  523  8.2 1.7526721  97.792922  2.207079 0.0000000000 0.0000000000
VA527S 81.3702675 1993 36.79876 82.03284 7.45   741.00 4.527209 3.465736  4.969813 3.1780538 6.411818 100.0000000 0.68181818  55.0000000  4.7000000  1.592598140 -0.468944291 13.420000  2.15986879  578 12.2 2.2396453  96.340016  3.428839 0.0306669259 0.0000000000
VA529S 56.6753777 1993 36.64308 83.24444 8.12  3150.00 5.686975 4.127134  5.099866 2.7080502 6.820016  98.9304813 1.40153636  20.0000000  1.3500000  1.420693036           NA 15.580000  4.65230374  387  7.8 2.7324176  76.407254 23.485434 0.0362480299 0.0000000000
VA530S 37.8396654 1993 38.97795 78.06522 7.22   705.00 4.615121 5.075174  4.897840 2.0794415 5.384495  99.7326203 0.30000000  49.5049505  1.9250000  1.111511998 -0.604394337 13.830000  0.86802443  200  5.0 4.3987608  96.415240  0.955879 1.2889243363 0.0000000000
VA531S 44.3142050 1993 38.53744 78.30582 6.74    65.50 2.873565 3.135494  3.871201 2.3025851 5.910797  97.5935829 0.33335000  66.3265306  9.1000000  1.949302557           NA 18.830000  0.56905680  530 12.7 0.0000000  98.774430  0.589510 0.0000000000 0.0000000000
VA535S 28.8491300 1993 38.02889 79.16039 8.37  4420.00 6.003887 5.087596  4.795791 2.8332133 7.000334  25.4010695 3.80311818  52.0000000  1.0600000 -0.362764767 -1.941609202 12.750000  1.95301343  518  2.7 2.6504211  35.130249 64.295276 0.0375828341 0.0000000000
VA751S 13.6061165 1994 38.84330 77.22420 7.28   840.00 5.518657 6.984716  5.293305 3.3672958 7.202661  96.5240642 1.83336364  37.0000000  0.7425000  1.082533538 -0.470563144 13.500000  3.86209509   76  1.1 6.9464739  36.440242  4.864532 4.0367509184 0.0000000000
VA752S 34.4567038 1994 38.78690 77.87210 7.14   452.00 4.562263 5.252273  5.111988 3.5553481 6.836259  87.4331551 0.48485000  22.0000000  0.2100000 -1.098455738 -2.165771797  9.750000  4.06676094  123  3.5 3.3684676  62.200070 35.754718 1.0591879281 0.0000000000
VA753S 19.1723477 1994 37.59120 76.72140 6.63   652.00 4.415220 4.574711  3.555348 3.8286414 6.013715  73.6694678 0.00000000   0.9615385  0.2425000 -2.110922507 -2.841379618 16.170000  0.62347551   27  0.0 2.1240563  97.441064  0.180238 0.0000000000 0.0000000000
VA754S 68.4943719 1994 38.22730 79.35450 7.13   211.00 3.770459 3.465736  4.983607 0.6931472 5.023881  77.0053476 1.44702727  55.0000000  0.3700000  1.597945939  0.417252631 17.670000  4.95593621  547  8.7 1.0188473  96.167224  3.429838 0.0188335304 0.0000000000
VA755S 45.2168901 1994 37.79070 79.59750 8.18  3030.00 5.764878 4.025352  5.541264 2.7725887 5.398163  28.3422460 3.59858182  80.0000000  0.3100000  1.063251571  0.415861264 15.080000  3.09335342  394  8.6 2.0163686  91.805541  7.333499 0.1924665882 0.0000000000
VA756S 50.9037266 1994 38.21810 79.38850 6.55   120.00 3.555348 2.772589  5.111988 1.3862944 4.330733  88.7700535 1.80308182  72.6666667  2.4100000  2.367326068  0.830971284 14.000000  1.33355265  574  9.9 0.7948008  99.589243  0.387040 0.0000000000 0.0000000000
VA757S 74.4843841 1994 37.80390 78.95420 6.99   182.00 3.686376 3.850148  4.700480 4.5951199 5.749393  48.1283422 2.46975455  87.3333333  3.1250000  0.891870145 -0.779811671 12.500000  0.32114103  303 11.3 1.8094357  77.302106 22.697894 0.0000000000 0.0000000000
VA758S 45.3668186 1994 37.86700 78.37070 6.83   226.00 3.602777 3.970292  3.912023 3.2580965 5.645447  98.6631016 0.00000000  32.0000000  0.4200000  0.044940507 -1.116607830 14.330000  3.00506360  122  0.9 2.6686855  83.223409 10.769055 0.4627706593 0.0000000000
VA761S 36.8765745 1994 37.46760 77.97990 7.24   845.00 4.750136 5.043425  4.234107 3.8712010 6.795706  90.9090909 0.90151818 100.0000000  1.0125000 -0.369624992 -1.693400626  7.080000  1.94993063   91  0.2 2.2689249  50.395788 43.518065 0.0252885326 0.0000000000
VA763S 45.9971836 1994 36.86180 80.05130 7.60   425.00 4.051785 3.970292  3.784190 2.6390573 5.730100  99.1978610 0.26515909  85.0000000  0.5800000  0.664732868 -0.921575347 14.000000  3.48652456  348  3.4 2.9357699  73.718217 25.937682 0.2399613362 0.0000000000
VA764S 30.9702640 1994 36.55350 79.01710 7.15   454.00 4.204693 4.624973  4.025352 3.1354942 6.120297  99.1978610 0.00000000  48.0000000  1.3000000  1.338971357 -0.455224765 14.580000  1.37112996  141  1.3 2.0294632  65.871552 29.840406 0.0000000000 0.0000000000
VA765S 60.6319846 1994 37.04160 78.21890 7.18   536.00 4.279440 4.174387  4.262680 3.0910425 6.113682 100.0000000 0.73488182   6.9306931  0.1550000 -0.078727680 -1.019730693 12.920000  3.20572979  122  0.9 2.6261168  75.343636 10.190449 0.8431680588 0.0000000000
VA767S 73.9633768 1994 36.78790 80.62750 7.52   339.00 3.885679 3.761200  3.912023 2.7725887 5.686975  98.6631016 0.00000000  78.0000000  1.0250000  1.615887213 -0.438377900 18.580000  4.72274164  671  6.0 2.0178321  73.382819 25.953262 0.0276210036 0.0000000000
VA769S 51.1932947 1994 37.18950 81.04560 6.72    74.00 3.068053 2.708050  4.465908 1.0986123 4.143135  98.9304813 0.00000000  55.0000000  1.7250000  1.907270213  0.030804712 14.500000  2.32176007  735  6.6 0.8691991  99.392683  0.070632 0.0175039088 0.0000000000
VA770S 34.4320298 1994 37.43530 82.03110 7.87   819.00 6.061690 4.094345  8.032360 1.7917595 5.986452  66.3101604 4.82584545  60.0000000  0.5850000  0.929811317 -0.491821148 10.670000  3.57075730  302 12.2 3.1535050  98.155336  1.433834 0.0287769433 0.2857622307
VAR01S 55.9292915 1993 37.05972 81.13861 8.26  2100.00 5.323010 4.983607  4.499810 2.6390573 6.616065  10.1604278 2.31064091  61.3861386  1.2000000  0.338184628 -1.442811331 11.920000  3.89483819  787  6.2 1.8182391  59.005438 40.271926 0.1585179864 0.0000000000
VAR02S 35.8822924 1993 37.39528 80.31222 7.94  2370.00 5.451038 4.234107  3.871201 3.7135721 6.715383  13.9037433 2.10609091   9.0000000  1.0000000  1.194624009 -0.703962385 12.420000  3.86669713  706  5.6 1.7588919  52.992565 46.819170 0.0000000000 0.0000000000
VAR03S 25.8375142 1993 38.48694 79.57222 8.12  2900.00 5.641907 4.532599  4.762174 1.9459101 6.595781   0.0000000 1.80304545  46.0000000  1.3000000  1.391255037           NA 12.580000  3.53887019  810  8.0 1.7218733  44.668553 55.252443 0.0289129627 0.0000000000
VAR04S 39.8635492 1993 38.35750 79.03139 7.83  3510.00 5.823046 4.605170  4.836282 3.1780538 7.544332  88.5026738 2.79553636  18.2795699  0.7000000 -0.617565402 -2.336255184 12.170000  3.47737108  397  2.4 2.9677957  24.331784 74.415827 0.6839691914 0.0000000000
VAR05S 73.3548573 1993 36.68889 82.28056 8.18  2890.00 5.662960 4.189655  5.283204 2.4849066 5.707110  80.4812834 1.68942727  22.0000000  1.0000000  1.086768263           NA 14.580000  2.00262799  457  8.3 1.9836187  99.266627  0.721225 0.0000000000 0.0000000000
VAR06S 59.1155658 1993 37.11667 80.27861 8.43  3660.00 5.811141 4.634729  5.424950 1.9459101 5.986452  87.4331551 2.74245455  37.0000000  1.8520000  1.252628129 -0.929716656 14.830000  4.50727838  457  6.4 3.2525040  76.701883 22.068552 0.3866525905 0.0000000000
VAR07S 19.1948233 1993 37.73667 79.78889 7.13   745.00 4.828314 5.273000  5.537334 2.3978953 6.495266  62.0320856 1.19697273  35.3535354  1.0000000  0.582728275           NA 11.250000  1.65427743  335  6.5 1.4777334  95.716107  4.232261 0.0503432432 0.0000000000
VAR08S 65.2344111 1993 36.97861 81.45583 7.49   383.00 3.981549 2.833213  4.820282 2.3978953 5.771441  94.3850267 1.49246364  31.0000000  1.1500000  2.420758871  0.810346445 13.000000  4.09047040  665 10.9 1.1553076  97.767511  1.895951 0.0000000000 0.0000000000
VAR09S 84.9849987 1993 37.41389 80.58417 7.22   283.00 3.532226 2.890372  3.663562 2.6390573 5.262690  97.3262032 1.19701818  59.4059406  1.9500000  1.479045050 -0.322071921 16.000000  4.13870907  759  9.5 1.0581375  99.086209  0.465608 0.0014339714 0.0000000000
VAR10S 87.3692230 1993 38.36111 79.47694 8.07  1750.00 5.164786 3.295837  4.663439 2.7080502 6.052089  12.0448179 2.20456364  57.0000000  1.6500000  1.257659354 -0.556981969 13.250000  4.20775063  671  7.3 1.5547705  67.606389 32.258392 0.0648125461 0.0000000000
VAR11S 74.8716086 1993 36.89444 81.43944 6.90   259.00 3.941582 3.526361  5.087596 3.1780538 6.715383  58.2887701 1.90912273  24.0000000  1.0000000  1.588743348 -0.022636973 11.670000  3.36618487  728  9.9 1.4768204  95.642273  3.676261 0.0000000000 0.0000000000
VAR12S 68.3556893 1993 37.78694 80.11389 7.16   231.00 4.065602 3.218876  5.613128 2.3978953 5.159055  42.7807487 1.36364091  51.0000000  1.9700000  1.610596321 -0.346005059 11.500000  2.75694195  457  7.8 0.9254487  99.314063  0.119988 0.0937243776 0.0000000000
VAR13S 82.0244464 1993 38.33472 79.23944 6.84    97.70 3.152736 2.772589  4.510860 1.0986123 4.836282  96.2566845 1.20456818  82.0000000  1.4000000  2.077381230  0.241716858 13.500000  3.80708240  640 11.1 0.2654365  99.634602  0.083516 0.0019970047 0.0000000000
VAR14S 55.4577604 1994 37.05472 81.17194 7.99  2164.00 5.447599 5.075174  3.912023 3.1354942 6.816736  82.6203209 3.35618636  32.3232323  0.1400000  0.835144804  0.112513771 16.750000  3.48019031  805  5.6 1.9034499  57.993819 41.268917 0.0164961866 0.0000000000
VAR15S 58.7734053 1994 37.35194 80.38389 7.88  1752.00 5.238036 4.356709  4.248495 4.1743873 6.419995  94.9197861 1.09095000  74.7474747  0.6000000  1.604564038  0.350860127 16.420000  4.40595066  640  6.1 1.9888328  54.567222 45.294163 0.0065683809 0.0000000000
VAR18S 96.3240751 1994 37.74250 79.73833 6.99    78.80 3.081910 2.995732  4.394449 1.3862944 4.248495 100.0000000 0.34850000  90.8163265  1.8850000  2.508143956  0.894764856 16.920000  2.73112199  397 10.2 1.1721725  99.902001  0.086272 0.0000000000 0.0000000000
VAR22S 62.6226611 1994 37.78750 80.12861 7.01   192.00 3.996364 3.091042  5.545177 1.6094379 4.317488  92.5133690 0.40910000  70.0000000  0.6100000  1.666473300  0.476512869 16.670000  2.33288149  458  8.6 0.7202758  99.302381  0.139738 0.1137955406 0.0000000000
VAR23S 83.2181800 1994 38.35028 79.25694 6.77    88.00 3.148453 2.484907  4.584967 0.6931472 4.406719  69.2513369 1.41671818  83.0000000  1.7750000  1.793764557 -0.084466356 17.670000  3.68521776  670 11.7 0.2437302  99.774875  0.094341 0.0022554545 0.0000000000
VAR25S 58.7621803 1994 37.71417 79.50694 8.30  3970.00 5.945421 4.127134  5.010635 2.0794415 5.509388  70.5882353 2.79552273  66.6666667  1.0500000  1.407779085 -0.025418738 16.330000  3.28204591  304  5.6 1.8548908  83.060270 14.716303 0.0495841346 0.0000000000
WV501S 22.8681468 1993 39.45984 77.84214 7.90  5520.00 6.306275 5.442418  6.061457 3.0445224 8.047829  71.7647059 3.08334500  19.8113208  1.4400000 -0.393219337 -2.291535200  9.500000  3.50839720  125  0.6 3.9811759  36.445823 61.352196 0.7273041330 0.0000000000
WV502S 11.5336165 1993 39.16523 80.36043 7.41  1780.00 6.142037 5.676754  7.978654 3.6375862 6.359574  20.3208556 0.66670000   0.0000000  0.2500000 -2.110922507 -3.406314666  9.670000  3.48110470  365  3.2 3.3638416  63.272473 34.070647 1.1193523849 0.2605557069
WV504S 61.3649474 1993 39.99999 80.54768 7.82  1940.00 5.564520 4.787492  6.648985 3.5263605 6.257668  89.8395722 0.00000000  86.3636364  0.6050000 -0.248380162 -1.666416974 17.080000  0.59327160  368  2.6 2.4857396  62.896813 36.918290 0.0350949060 0.0000000000
WV506S 80.1394351 1993 39.07568 80.97332 7.47   647.00 4.727388 4.867534  5.869297 2.7725887 5.231109  54.8128342 1.39538550  33.6734694  0.0700000  0.551307682  0.032926544 13.080000  3.61420979  244  3.7 1.5581446  77.799780 22.100818 0.0192102950 0.0000000000
WV507S 49.0237654 1993 39.12337 81.00001 7.23   534.00 4.596129 3.951244  5.918894 3.1354942 4.948760  66.0427807 1.64395000  64.3835616  0.9500000  1.317882968 -0.299990262 14.920000  0.73207939  256  1.7 0.9082586  93.873287  6.126713 0.0000000000 0.0000000000
WV511S 93.4700340 1993 38.32333 80.18488 7.14   234.00 3.819908 2.833213  4.990433 2.8332133 6.308098  94.6524064 0.00000000 100.0000000  1.0250000  1.384181833 -0.387168900 18.080000  0.77918725 1023  9.8 0.6312718  98.287780  1.712221 0.0000000000 0.0000000000
WV512S 47.4303311 1993 38.24382 80.78623 7.24   268.00 4.155753 4.477337  5.220356 4.3944492 6.728629  97.4264706 0.00000000          NA  5.0000000  2.301827626           NA 18.750000  0.99321474  612  2.1 3.6833643  38.457811 61.279615 0.0000000000 0.0000000000
WV513S 52.7959459 1993 38.62762 81.18240 7.48   754.00 4.744932 3.970292  5.758902 4.6539604 6.732211  45.9893048 1.83335000  60.6666667  1.5200000  0.792593735 -1.190476649 15.500000  0.81159666  284  8.5 2.2343063  94.668747  5.211334 0.0000000000 0.0000000000
WV514S 38.6244574 1993 38.54768 81.79919 7.74  1150.00 5.111988 4.553877  6.075346 3.0445224 5.351858  79.4117647 0.62122727  21.0000000  0.4400000  1.410318255 -0.286859636 14.920000  2.45163421  214  5.0 2.9785861  70.829841 29.068467 0.0238678823 0.0000000000
WV515S 62.9121820 1993 37.74788 81.66496 6.71    92.20 4.079231 3.367296  5.863631 2.5649494 6.084499  66.5775401 1.59092727  85.0000000  2.1000000  2.041864166 -0.099504758 13.830000  3.58958660  461 13.1 2.8553201  98.112417  1.367854 0.1126802608 0.1174700978
WV516S 19.7924980 1993 38.13519 82.03941 7.51   868.00 5.707110 4.488636  7.582738 2.8903718 6.347389  79.4117647 1.65159545   2.0000000  0.1888889 -0.701727743 -1.637292020  8.920000  4.34706633  237  7.8 2.4932055  91.703596  1.169302 0.0729911344 2.0839606899
WV750S 47.8455811 1994 39.13530 78.89680 7.28   189.00 4.316154 4.219508  5.749393 2.0794415 6.736967  98.9304813 0.66670000  89.0000000  0.3400000  2.273073433  0.681761273 17.080000  3.46035269  328 10.8 1.1954365  96.654046  2.068518 0.0496450368 0.0000000000
WV751S 41.0599938 1994 39.00300 80.13850 6.95   187.00 4.276666 3.931826  5.905362 1.9459101 4.919981  96.7914439 2.62127727  77.0000000  0.5800000  2.004242186  0.097839433 16.920000  3.18162246  490  3.7 2.6875073  90.023628  7.663663 0.0330768784 0.8216252642
WV754S 64.8847860 1994 38.57520 79.75590 6.19    82.10 3.269569 2.484907  4.770685 1.9459101 5.929589  99.4652406 0.00000000  77.0000000  3.0000000  1.984769304 -0.192790722 18.250000  0.34436954 1063 11.3 0.5533102  99.936219  0.063781 0.0000000000 0.0000000000
WV755S 81.0315198 1994 38.17600 79.99410 7.55  1048.00 4.785824 3.178054  4.718499 2.4849066 5.638355  94.6524064 1.08336818  81.0000000  0.9100000  1.381429194 -0.332268635 17.000000  1.78478521  701  7.1 1.6957991  84.501076 15.483819 0.0000000000 0.0000000000
WV756S 71.4842485 1994 37.97040 81.24310 7.32   484.00 5.456602 4.418841  7.358831 3.4339872 5.384495  83.6898396 1.44700000  66.0000000  1.3100000  2.003592412  0.017002519 15.920000  2.56822092  484  8.7 2.6184901  95.554840  3.421664 0.1109222207 0.2325884079
WV757S 78.7725622 1994 38.46550 81.02590 6.56    96.00 3.988984 4.127134  5.560682 1.7917595 5.948035  77.5401070 1.50000000  82.0000000  0.7100000  1.435498916 -0.045320749 16.500000  0.78326207  310  7.7 1.6080369  94.233506  5.684249 0.0402999383 0.0000000000
WV759S 67.3876994 1994 37.89050 81.82340 7.85  1590.00 5.863631 4.634729  7.588324 2.0794415 6.274762  86.8983957 3.47730000  55.0000000  0.3250000  0.918218276 -0.579034535 13.750000  4.18621094  295 12.1 1.8205089  97.229959  0.136303 0.2189555941 0.8621512858
WV760S 63.9432284 1994 37.52220 81.43460 7.83  1520.00 5.568726 3.091042  6.958448 1.7917595 5.123964  94.3977591 0.40152727  61.0000000  0.6450000  1.384070291 -0.368979699 16.500000  4.41925498  489  8.7 1.4146388  96.308853  1.568367 0.0639761756 0.7295191283
WVR01S  2.7008466 1993 39.46667 78.02500 7.63  4720.00 6.188264 5.030438  6.224558 2.7725887 8.006368  18.9839572 1.76517727  42.1568627  0.9500000  0.062559838 -1.546102452 11.000000  2.62530607  183  6.5 3.7026098  56.186670 43.481412 0.0991953500 0.0000000000
WVR02S 80.2127269 1993 39.47222 78.24778 7.15   391.00 4.380776 4.543295  5.517453 2.3025851 5.793014  84.2245989 1.53792273  29.8076923  2.0100000  1.551679522 -0.565701856 12.750000  3.73380024  244  2.5 2.8106068  79.845253 19.416541 0.2419284060 0.0000000000
WVR03S 71.5379640 1993 39.28444 78.45111 8.02  1700.00 5.231109 4.094345  5.505332 2.3978953 6.001415  89.5721925 0.55002500  56.6666667  1.3250000 -0.492448703 -2.351889035 14.080000  3.89287077  277  7.7 1.1486715  91.676814  8.026530 0.0018333184 0.0000000000
WVR04S 87.2336483 1993 38.62222 79.78611 6.80    93.80 3.250374 2.772589  4.430817 1.9459101 6.089045  87.9551821 0.33335000  78.7878788  0.0000000  1.825984206           NA 19.580000  3.85273362  917  7.9 0.1142211  97.722643  0.851670 0.0000000000 0.0000000000
WVR05S 10.7272834 1994 39.46667 78.03667 8.03  3549.00 5.981162 4.836282  6.075346 2.8903718 7.666222  99.4652406 1.04549091  38.2352941  0.4200000  0.182231676 -1.252110212  9.000000  2.31679367  183  6.4 3.7797936  56.923500 42.710797 0.0850118793 0.0000000000
WVR06S 77.5737087 1994 39.49917 78.22972 7.09   196.00 4.169761 4.343805  5.509388 2.3978953 6.070738  88.7700535 1.28034091  61.0000000  0.8700000  0.464153758 -1.368226329 15.920000  3.98394359  216  2.5 2.8507643  80.600816 18.747428 0.2135981385 0.0000000000
WVT01S 77.5082999 1993 38.54280 79.81690 7.02   439.00 6.079933 7.762596  6.246107 3.1780538 7.832014          NA 1.33340000          NA         NA           NA           NA 18.080000  5.17622544  853  8.4 1.2193539  93.203541  3.579222 0.2248900253 0.0000000000
WVT02S 39.7554158 1993 38.95050 80.07250 4.10  -803.00 5.459586 4.394449  7.543803 1.6094379 5.774552          NA 0.66669091          NA         NA           NA           NA 17.250000  1.63092539  575  5.1 2.3109500  95.982431  3.415774 0.2388058546 0.2183127015
